,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
1691176,R3P1L8PA71NDMG,5,18,20,N,N
1691190,R2CZ3M2RZSOSJO,4,5,77,N,N
1691192,R23AUJ0IIYHKSJ,3,31,35,N,N
1691229,RD0JNT85BD534,5,5,48,N,N
1691249,R2V97IMGHD6J5E,1,0,30,N,N
1691259,R2IMAWSF16GLWW,5,18,22,N,N
1691264,R2GJ4JICLTP6V4,1,16,20,N,N
1691265,REX48W4X4B0NT,3,16,24,N,N
1691270,RGG0KN83MAVTK,1,1,53,N,N
1691283,R177P6ICNKG6KH,4,25,26,N,N
1691292,RDS5Q0FTUSAN9,2,95,124,N,N
1691332,RKXR5W1N9L2LO,5,13,27,N,N
1691347,R2RVCL9MP484QM,4,8,35,N,N
1691372,RL85ZEC5K0Y5M,2,5,25,N,N
1691373,RUIFRB9MFKSTO,1,22,33,N,N
1691374,R1DOZD9TE5CXTO,5,33,33,N,N
1691381,R15R0YK8O1VLSA,4,1,48,N,N
1691392,R3OI8QHYEGINSV,1,5,23,N,N
1691396,RUK7CSEMSZZ8W,5,11,28,N,N
1691407,R14H2S7FJ74BD,5,93,98,N,N
1691412,R3SP08B9O1BD8V,4,5,29,N,N
1691414,R1RP7AJSKENAG7,5,41,44,N,N
1691421,RI6Q38R4KY8VF,5,19,31,N,N
1691424,R23OQ3I9NFIUHM,5,181,188,N,N
1691430,R1928B8KVVZH4C,5,5,31,N,N
1691442,R1ECLOHE0Q0GYB,4,20,20,N,N
1691451,R29L0T1QXJN7ZA,5,35,35,N,N
1691479,R11LSVXCECGXDC,2,1,34,N,N
1691482,R29NT09BXZSBTD,1,8,30,N,N
1691511,R3A8P6H4Z7J7K8,3,23,24,N,N
1691515,R1ZJVUCDLHY20V,5,25,35,N,N
1691517,R33P8LLO6HGFL1,4,52,55,N,N
1691556,R34YKSO1B8LQXF,2,32,33,N,Y
1691558,REQ2BF4G3HWJT,1,1,24,N,N
1691561,R1T5QM0XVJSAML,2,2,49,N,N
1691571,R3FIGABRVYUZ3L,5,37,41,N,N
1691583,R3QAZFUGVEAR6J,1,6,35,N,N
1691594,R2DCXV71QBLDPQ,1,19,47,N,N
1691635,R1XE7LXFGT9TD8,5,20,26,N,N
1691668,R93LET610FPRR,5,7,41,N,N
1691672,R1X305JR955VWG,4,18,22,N,N
1691694,R3VBI8J4H4NMCI,1,5,21,N,N
1691709,R3TECYNU6UPK85,4,36,39,N,N
1691719,R1LNEM0E593F67,4,16,21,N,Y
1691742,R157OC4GKHTK4G,5,0,23,N,N
1691747,RYTH7485S36CN,2,1,41,N,N
1691751,R174OJOP0KKHKI,5,20,20,N,N
1691760,R3B6MPXKBDJH3W,1,5,29,N,N
1691777,R1U22QN4Y89LUW,5,6,29,N,N
1691813,R2ZP0QZQMS89N2,5,6,37,N,N
1691819,R207B4H8RF4S6F,5,31,35,N,N
1691841,R2MVYT7L1UKN3L,5,14,49,N,N
1691867,R3JASVHDR10EX7,5,17,35,N,N
1691879,R8I8TZR7UJBVD,5,35,36,N,N
1691886,RH2RZGQTX0X4M,1,13,26,N,N
1691906,R36CIJH7RSBEJW,5,8,24,N,N
1691909,RVQY0EQEJ9DIF,5,20,24,N,N
1691911,R3VTOTU0YQLB5W,5,15,24,N,N
1691958,R3GJDDXRB7LN70,1,14,26,N,N
1691973,RTUJ7YWBV7VDJ,4,220,224,N,N
1691995,RQFB0LXRXH0D9,1,4,26,N,N
1691999,R2X426QFESEFS1,1,7,147,N,N
1692035,R18IFXUK8RGA8X,4,15,30,N,N
1692058,R323JQFWGW1MFG,5,53,56,N,Y
1692088,R30UR46KPJ33F0,1,23,24,N,N
1692103,R2YC4HYC87E1HG,3,16,20,N,N
1692122,R1G0NP2EBYGJSP,1,1,24,N,N
1692139,R1QWSG8FXHV2XY,1,10,48,N,N
1692143,R2MJMSKPSEV6GK,5,35,40,N,Y
1692144,R36353NRM729F2,4,262,290,N,N
1692150,R1MHFJFDP7E97C,1,0,31,N,N
1692190,R25JJJXX2AXY6K,5,1,58,N,N
1692195,R3HPOUOW0VLI50,4,35,47,N,N
1692199,R1HCPELGGNM45X,5,22,25,N,N
1692202,RXM5WTOALCF0J,5,22,22,N,N
1692208,R1ZOTYXNX614RQ,5,48,51,N,N
1692240,RBN3Z6IKM2VEP,4,1,22,N,N
1692278,R2RHIUZQM1O0G5,1,8,23,N,N
1692289,R2TKY9UUJYMMEO,3,24,46,N,N
1692292,R301W2L5IKZVFC,4,26,28,N,N
1692299,RDM4B6UYDCMKR,2,15,24,N,N
1692314,R137O9X6UY78GF,5,17,20,N,N
1692318,R1Q42KESUCT60K,3,17,43,N,N
1692320,R20SKJZ74YWYM1,5,14,100,N,N
1692323,R1NERTGQRHHRRG,5,31,32,N,N
1692326,R1SL7A4YIFS6F0,4,25,25,N,N
1692357,R163ZFU9VXU0NR,5,33,41,N,Y
1692372,R1SFNUWSE1476F,1,2,23,N,N
1692380,R341QTDT2VJSUA,3,18,21,N,N
1692384,R11BCYAFBGI663,5,30,32,N,N
1692395,R1VPLZEF4BI7CV,1,6,84,N,N
1692399,R2K1E2T1YAD2M0,4,14,20,N,N
1692410,RWQSIXJF7MV82,2,9,21,N,N
1692433,R2G68ORU7OLVTA,4,18,21,N,N
1692434,R4ZOWGABNTRTO,5,16,21,N,N
1692441,RH9DVDY7OTPR6,2,15,34,N,N
1692454,R1FFWZC64C5QZ9,5,8,45,N,N
1692473,R3UNBSEDXTWD8O,5,10,32,N,N
1692489,R1Z2TBO1GFXN5F,3,1,27,N,N
1692504,R1R60H8OSNY9L4,5,56,61,N,N
1692513,R3HEWZQT416PRO,5,2,31,N,N
1692519,RVT8HCPTRS0GJ,1,1,33,N,N
1692532,R3O3NBA2IQSZAD,5,59,61,N,N
1692539,R1MNWAG6F0KKZD,1,8,127,N,N
1692543,R1P53TE6TYZR5O,5,32,36,N,N
1692553,R63N54SZM1TY4,5,8,25,N,N
1692557,R2631A2GW85PAW,5,18,22,N,N
1692580,R2CSTL977GM5DT,1,19,47,N,N
1692595,R26I0RV61UWJ98,5,26,27,N,N
1692612,R3RTTM21OVU0MX,5,11,41,N,N
1692616,R1BXONYR7VYVO0,4,23,24,N,N
1692619,R179MOWWKIACB2,1,3,37,N,N
1692620,R1GUNCRLMX4GGM,4,27,27,N,N
1692621,R1EOOCJ7XT1SUW,1,1,90,N,N
1692632,R15HWNYEXO1MRA,5,19,21,N,N
1692636,R2OK8EQASSOH8U,5,7,84,N,N
1692647,R2WC8GYMTWHDXL,5,3,23,N,N
1692651,R36SITVFLD7BX0,5,34,42,N,N
1692652,R3VQAWBF6HCP53,4,31,32,N,N
1692662,R2WDOMBBY1FWJ7,4,23,24,N,N
1692679,R1DYIBWDM5HJQ3,5,246,319,N,N
1692680,R375WXHWTZF003,4,28,32,N,N
1692698,R2OAQ5TURBUHM6,5,31,32,N,N
1692722,R1ODO7N1LO5U0N,5,39,49,N,N
1692728,R27CLDS9UMU1PC,5,18,40,N,N
1692738,RAZ4UE2RTDW3A,5,10,21,N,N
1692739,R2XPST6EUV8STW,4,17,22,N,N
1692743,R27XDG9BQTJ8UK,5,27,30,N,N
1692757,R2Y5Z42AFI4LL5,5,21,24,N,N
1692774,R3LW7EPBO9VT3Y,3,34,38,N,Y
1692780,R283HD1664KTHC,5,0,20,N,N
1692785,RXICHG236QN4O,1,2,59,N,N
1692789,R2XNOOETKRLESD,5,42,43,N,N
1692801,RO5UY1NSSIYLR,1,2,22,N,N
1692825,R1WVIAXXHQA15O,2,4,20,N,N
1692830,R1KD6LB3GZYDQ3,5,3,39,N,N
1692847,R1BZJFQUKY9PC2,5,18,24,N,N
1692851,R2GUMIAH1K2R7F,5,6,32,N,N
1692853,RR5TYBOVH76AU,3,38,42,N,N
1692877,R1RLASS8AJ37HO,3,10,40,N,N
1692881,RJCFXRT7OWH7C,4,19,24,N,N
1692883,R33LXNTXIAG4GC,1,3,21,N,N
1692908,R18HL4YSJ6AAII,1,3,50,N,N
1692914,R3RCNV2J34ATOS,4,4,26,N,N
1692935,R1IMIMYRMCAJRS,4,23,24,N,N
1692965,R1LGZ185MKLQJB,4,51,52,N,N
1692968,R1B0LJ0VDYF310,5,22,23,N,N
1692983,R1B0MUGVUTK1VA,4,14,20,N,N
1692988,R23L83S9G5WBS7,5,59,60,N,N
1693014,R25JD7U502UPW7,2,33,39,N,N
1693025,R2H0VCV8S5RITM,3,4,23,N,N
1693040,R1OYBG8EDF4TH7,5,646,681,N,N
1693044,R5JPX451U0YS9,1,3,56,N,N
1693052,R1CNS0NJJ0YSRO,1,9,33,N,N
1693076,R360K8AEHBP7G0,5,3,29,N,N
1693084,RYE7GXQBYFYJC,5,4,39,N,N
1693088,R2AB237F4WG3Z0,5,26,49,N,N
1693109,R2J8W2RYY9TFUM,1,6,56,N,N
1693114,R169HY20I30X98,4,148,153,N,N
1693125,R24762PJLO2JTH,2,12,20,N,N
1693134,R3AJ30K6A20ZS0,5,3,24,N,N
1693141,R2HJ1R87K56DWT,5,10,27,N,N
1693150,R1TG2GZ29HXLRQ,5,21,68,N,N
1693154,R49M4F7HJKVF1,5,25,27,N,N
1693171,R2B4O4PNMNN3SK,1,15,22,N,N
1693175,R2BH9909NPH3VS,5,95,101,N,N
1693181,RCN97BK8FZKF7,3,3,71,N,N
1693195,RC18F7RRYVODE,5,21,39,N,N
1693216,R1G3NLM2RE7FBC,3,11,20,N,N
1693220,ROFMSMSL1LV4S,4,8,73,N,N
1693222,R2ERV58DFNZ834,5,22,31,N,N
1693233,R3BCIZHB2ANOTH,1,2,37,N,N
1693237,R1LS8GG4W6TL4F,5,19,25,N,N
1693270,R31BTBB0L7AOCQ,5,9,21,N,N
1693275,R3A6Q2H8R5MS51,4,5,23,N,N
1693284,R25YPIR2KB5O6K,5,44,56,N,N
1693295,R2YTT0LXYWJMWP,3,30,44,N,N
1693301,RCCXDR6LBS6IQ,5,95,119,N,N
1693317,RJ6DL2SNUC7BU,5,17,23,N,N
1693323,R21NA83MRZP2BI,5,12,20,N,N
1693327,R3LOJFSJTEJ1Q6,4,22,22,N,N
1693340,R1BHQ0KFB19KCE,1,2,28,N,N
1693346,R2M2SNT3IQ026P,1,17,20,N,N
1693354,R3VNZ4DK7MI8VB,5,2,39,N,N
1693365,RBP87ZPDKMKZ8,5,7,32,N,N
1693390,R2IX19LPDHJE2D,4,1,34,N,N
1693405,R11DV98ZTDG45S,1,6,33,N,N
1693416,R1U4W4K2SP2MOF,5,59,76,N,N
1693423,R1P1AY3ZUA90KQ,4,61,71,N,N
1693428,R358HOOMA4ADD4,5,168,179,N,N
1693442,R1DWBGIY82KSY0,5,21,22,N,N
1693455,R36FUVWP0A9ASI,2,16,21,N,N
1693463,R1X1LQT6JEH43I,5,24,24,N,N
1693465,R2L4S2RCX1XG0V,1,8,23,N,N
1693477,R378KI3QZICQF2,5,38,39,N,N
1693480,R80DZSTWFQXAP,1,25,26,N,N
1693481,RP4GTKCFS5KSY,5,46,49,N,N
1693494,R3QSRT7SM2LNM3,1,2,63,N,N
1693510,R1173OSFSN3OMB,1,15,45,N,N
1693562,R2OCQCDLE7K1F5,1,2,28,N,N
1693581,R2YRAHUOFZQUIT,1,28,29,N,N
1693653,R1Y50HWXEP3UPL,5,94,100,N,N
1693665,R30ET8IYWRBSE3,1,8,24,N,N
1693671,R5THVE2B927OU,2,18,26,N,N
1693694,R3DJ2OGZ81WOPY,5,19,22,N,N
1693699,RO9Q0RTR7RZ5D,1,8,71,N,N
1693717,RER6A246Y3KDW,1,8,75,N,N
1693734,R2VTVIUASFA3XV,5,37,39,N,N
1693752,R3LWHKU2JUGEBS,5,36,37,N,N
1693772,R3LTVXYBQTL6UR,5,19,20,N,N
1693789,R2Z6EFZUKFV91B,1,20,21,N,Y
1693794,R1PZ4Q36Q5BPX5,1,7,27,N,N
1693816,R3FUTZXIEJ086O,5,102,117,N,N
1693820,R2NO9MUC8RYKZG,4,2,31,N,N
1693822,R2PZF0LEGO93E0,5,2,21,N,N
1693854,R29S0828FR0V6P,5,20,20,N,N
1693857,R1UJQ9DJCOWCK6,5,32,37,N,N
1693864,R2G68OW405UZA7,5,17,21,N,N
1693872,R22WYKYTWRV6B8,5,13,22,N,N
1693878,R18RA4WTDKSICW,5,39,53,N,N
1693881,RI39FICQVNEX6,4,21,27,N,N
1693894,R2DU4TU94OO51G,5,259,265,N,N
1693939,R3GGHPH63WVCMO,1,5,26,N,N
1694010,R2A5NRYJ58L0RQ,5,0,26,N,N
1694020,R2YXFLF9OT1IFZ,5,16,20,N,N
1694023,R28S1C12EXE0XM,2,25,31,N,N
1694113,RKHIWDTS0J9XP,1,4,48,N,N
1694126,RIA1JJ1O9ZVCB,5,7,41,N,N
1694146,R29KR5848D4YSF,1,22,23,N,N
1694147,R241HFOYMTGHLK,4,1,25,N,N
1694154,RE2CC9ZC4NMMK,4,8,36,N,N
1694172,R3354JU4LRQTD4,2,15,25,N,Y
1694181,R29H7DMGVDQ9J7,3,14,21,N,N
1694190,RPH1Y1AI0VVM7,5,11,28,N,N
1694192,R3TT6COT1MYWZL,1,3,25,N,N
1694207,R37J6EAE5KK2XY,5,16,21,N,N
1694222,R3E1D0AE5Q2ZKX,5,9,26,N,N
1694223,RDU3U200YCMMI,3,5,54,N,N
1694274,R3CP80R01UWDXL,3,11,20,N,N
1694286,R1TT3RQ2EQVXY7,5,20,20,N,N
1694319,R26UH39E2W1RNX,3,6,20,N,N
1694324,R3F86Z01DRD2QU,5,37,37,N,N
1694383,R27AL5KM4FOLE,5,0,23,N,N
1694390,R2WQWTAKY15CDD,1,0,27,N,N
1694407,R2HAQXCLK3KO6U,5,21,23,N,N
1694409,R108U6PCAJKH5U,5,17,20,N,N
1694429,RT322MTPWVR45,2,0,33,N,N
1694459,R2BUL7P0VWYGZ2,5,6,29,N,N
1694460,R2XU6D9D5T3XME,5,23,29,N,N
1694466,R3B77X5L225NF3,4,2,38,N,N
1694495,R15SZEX9DQGDF7,5,36,38,N,N
1694510,R2PSOTOMEE7H6J,2,19,20,N,N
1694527,RKUZECTHV2P9W,5,12,22,N,N
1694539,R2DX0NGK1BS8MC,4,1,24,N,N
1694541,RP3J1KAO37NC,5,66,76,N,N
1694554,R1IKQ4R3U86KI1,4,66,69,N,N
1694572,R1I2F7VOMEQPZX,5,30,30,N,N
1694573,R387KE9QDZDDO1,1,3,42,N,N
1694590,R1HGL3TA8MBPI9,5,19,21,N,N
1694596,R30E1YJSFLN8V7,5,1,25,N,N
1694603,R3DXFDXPIASRDT,5,37,41,N,N
1694607,R2K98VX07DMTFL,4,20,23,N,N
1694624,R2E485SMF24XRV,1,3,45,N,N
1694628,R10ROTZO9FXW5H,5,35,40,N,N
1694690,RI4RO376KJVQM,5,7,22,N,N
1694708,R36JUT2OV7Q8TP,5,23,26,N,N
1694739,R1RC71JNQZF2HC,5,20,22,N,N
1694754,R34XZW31TZPK1B,5,27,29,N,N
1694773,RRIQC4AAB5U72,5,2,21,N,N
1694782,R1OYHXDWNSFLTQ,1,2,33,N,N
1694788,R165VXBUZG9YAU,3,3,29,N,N
1694792,R39DR4P0PP0WWS,1,2,21,N,N
1694797,R2S1J63B6PR7US,5,6,43,N,N
1694811,R3CHPOF539S2U2,5,65,95,N,N
1694844,R1MM3XS8HR7ZV,5,1,31,N,N
1694848,RMJJZQAG8KEL0,5,1,30,N,N
1694868,R396XX7WX1YQGB,1,19,23,N,N
1694878,R2DO5IUHFP1FVK,5,21,25,N,N
1694882,R12T30YVO9SM80,1,3,29,N,N
1694887,R2WAJW774XHIR7,5,23,24,N,N
1694893,R17QP68LTG761G,2,18,27,N,N
1694901,R163QMPXPUPCOO,4,42,43,N,N
1694902,RBM05GCL2CU1J,3,29,29,N,N
1694907,R2SXXMJHIWMTFY,2,29,37,N,Y
1694925,RT047ZA472B9G,5,25,26,N,N
1694932,RVSI74IMET0HH,2,16,21,N,Y
1694934,RWI85YRR00HKQ,5,24,36,N,N
1694967,R3IIJP006JWMSV,5,9,43,N,N
1695018,RA1RL0OG4IIRI,5,8,21,N,N
1695030,R2AX5K1W0I5EDG,2,30,36,N,N
1695056,R3AYIBBCX3H41Y,1,3,25,N,N
1695074,R1LOICKDC2UEWP,1,3,25,N,N
1695089,R2L71TJ1682C1S,2,15,22,N,N
1695090,R3IB84FGJC1MUD,5,18,21,N,Y
1695093,R44IVMSPIJ35L,5,100,106,N,N
1695112,R2QGHCCXGF1G7A,1,84,91,N,N
1695114,R27JTP7PQOUVT3,3,27,30,N,N
1695115,R1INZCW6EV6MXK,5,20,26,N,N
1695117,R3T5PI9S7HNM17,5,3,28,N,N
1695162,RZJK2UU9Z7P8U,5,91,98,N,N
1695193,R1MWO4AXRZO78M,5,19,22,N,N
1695198,R34W2U7SUZRYKG,4,18,28,N,N
1695207,RPYRK6VBOKQEV,1,17,33,N,N
1695258,R3JT4BPN63V5Q3,4,54,58,N,N
1695265,R1EIWE19MOXGOD,1,5,26,N,N
1695283,RLMMGP0SH5LN8,5,9,24,N,N
1695295,RTE6OSBMB4NNK,5,18,36,N,N
1695322,RETFCZGJV5XNX,1,190,351,N,N
1695381,RSGFMM1DS2ZN5,4,23,23,N,N
1695390,R1UH6CZ47REUCI,3,3,63,N,N
1695398,R273H6PM7QRTFJ,2,26,27,N,N
1695403,RSN0T9DT6M1YN,1,9,47,N,N
1695443,RSIMQE56GXIO2,5,11,31,N,N
1695444,RXULWFF950GSH,1,19,21,N,N
1695497,R2ZUKH68RTWULO,1,3,55,N,N
1695502,R2E4BQYZFQIHTL,5,170,186,N,N
1695508,R29SDXZYU5TSQC,5,24,25,N,N
1695517,R250QKPYSLRUAH,5,57,60,N,N
1695522,R2HNCST6FG0AFW,2,12,22,N,N
1695543,RV4R4OFX3J8RE,5,31,32,N,N
1695555,RXBZGM225V30R,5,22,22,N,N
1695636,R3FSQK3GQ60U12,4,12,39,N,N
1695647,RU3RHQZFCRJ8Y,4,2,29,N,N
1695654,R2VTSM9BU7XWWG,5,31,51,N,N
1695656,R3UUINCZVNBJNS,1,22,69,N,N
1695667,R2BXD3TX0OP5A1,5,3,27,N,N
1695680,R1W9DMQQOP9KT3,4,5,105,N,N
1695703,RO8TYL4V0AB2Z,5,8,34,N,N
1695709,R2N2ECKOYJ7M6H,1,12,26,N,N
1695713,R2XDHE1MFPNXPS,3,29,56,N,N
1695718,R227TTB2UYRSA,2,0,25,N,N
1695728,R1S4ACZ2VSSIY9,5,16,20,N,N
1695741,R3BLPQZCY5GFQ4,3,29,53,N,N
1695744,R32BN1W9EI2IEL,1,9,22,N,N
1695759,R3ABA9ER9LHUUM,4,22,24,N,N
1695768,R2NBO0NGLRNE02,5,26,30,N,N
1695769,R3UG5DV4DWIQ6L,1,14,28,N,N
1695775,R3UMB888TY75MH,5,29,35,N,N
1695786,R292GYSHTGU6OQ,4,14,20,N,N
1695806,R1G4BTV6VWH370,5,28,29,N,N
1695810,R1F1W0NFT73211,5,66,66,N,N
1695821,R3MZFPD6ZXYK8Q,5,19,21,N,N
1695860,RUTI1VNEVV06V,3,2,24,N,N
1695901,RMV97XW13UF5C,3,37,50,N,N
1695931,R3UY8Z37BD1FWP,4,20,33,N,N
1695955,R3F8JXWQ1B1ND9,4,12,22,N,N
1695956,R1R6Z2TG5BOTVU,5,18,26,N,N
1695968,R1XTMCILB7A415,1,1,24,N,N
1695997,R14IF8E8M2GCYT,2,19,41,N,N
1696005,R2DN2G2IVRLZAL,4,20,21,N,N
1696012,R1IW7XG01PVFPD,5,13,27,N,N
1696019,RF3P4G2S5NBIQ,4,0,22,N,N
1696025,R1DI7M544GZCSO,5,1,26,N,N
1696031,R22RKU3SZT4YSZ,1,8,21,N,N
1696040,R2P100AZJ5KGC,2,16,20,N,N
1696043,R1BHTHA2IXLCVU,5,14,27,N,N
1696049,R3IGFEC73F82DG,5,50,55,N,N
1696058,R1ZR5IPMOF422O,2,32,42,N,N
1696066,R19MJKUOW6GE9C,2,15,26,N,N
1696079,RH5PXAN2ZTOTQ,1,1,28,N,N
1696086,RCLG5YC4WFV76,2,21,22,N,N
1696088,R1CBBTMOVHP9YP,5,3,26,N,N
1696090,R2TF1PMZVC0X0W,1,3,20,N,N
1696099,R3T3VYGEEN7JN0,5,3,46,N,N
1696134,R2V7QJEEMZ4S79,4,19,20,N,N
1696145,R24V90QN82QKM7,5,4,26,N,N
1696151,R1MLW8A8LB1YJJ,4,32,35,N,N
1696157,RADN54TI71AZL,3,29,37,N,N
1696165,ROTFMFQVC1JF8,1,1,46,N,N
1696174,RAI59NQM15CAG,5,27,28,N,N
1696188,R3EVVQY3SM8084,5,18,27,N,N
1696201,RG6RBOKZ0VUUU,5,4,22,N,N
1696269,R36XYN0W6VYAET,2,10,27,N,N
1696276,RGPHOYWM26USD,5,21,22,N,N
1696310,R2IMWGNU1BXLVU,5,20,21,N,N
1696314,RD1EE0HYMRB0E,5,11,20,N,N
1696315,R25AITJ2GZPAO9,2,2,23,N,Y
1696321,R1QQRUCW9LJB6H,1,19,22,N,Y
1696366,R398BAW1VIA84U,1,8,38,N,N
1696395,R3SLVVXBZAHS4A,1,1,25,N,N
1696399,R3PH0PKBM2EQJO,1,0,30,N,N
1696418,R3NU1MCA33WKVN,5,2,22,N,N
1696428,R21UU8WCPS3N3L,5,0,20,N,N
1696442,RQJLAM4N21FK4,5,23,27,N,N
1696461,R136LDTL4OZB3,1,12,38,N,N
1696476,RNE6UW2TRI5HX,5,1,29,N,N
1696490,R3002LKFCT4EH2,5,19,55,N,N
1696550,RP02Q41YZ1FV9,5,2,27,N,N
1696580,R32MNSGIGL8ZBI,5,108,121,N,N
1696611,RAG47SLYCPPT2,5,24,31,N,N
1696623,R3D3E8MK8Y0V7L,5,40,41,N,N
1696624,R35EE6TCAWWNA0,1,2,29,N,N
1696655,RV4FNG9C1S26L,1,4,43,N,N
1696660,R1H7AHMULRAY7D,3,3,33,N,N
1696673,RRP2KYGWL21WK,5,4,31,N,N
1696674,R30BBX30WM8L5G,5,11,20,N,N
1696689,ROK5GB4B1E0TK,5,39,40,N,N
1696696,R3KH98QWOMDECQ,5,62,64,N,N
1696765,R1B55G0LNMNCJC,5,16,30,N,N
1696769,R25SW5JSR0Z6E5,1,2,22,N,N
1696776,R3TIV9DHIWQNH9,1,6,164,N,N
1696802,R1M210JF0OI3SI,2,7,20,N,N
1696830,R21RUAIDNILBOD,5,20,34,N,N
1696843,RLBW3EGBSZLTZ,5,23,23,N,N
1696885,R3HPNZ42JCF8XO,5,25,26,N,N
1696899,R20LCAKV424Q05,5,20,20,N,N
1696941,R3ECI70Z9OFZD3,5,22,23,N,N
1696942,R3BNZ6LS1431NT,5,70,83,N,N
1696959,R3JAQ8ZZICTLEW,4,26,32,N,N
1696971,R303YGXDD7JSP3,5,32,38,N,N
1696976,R10R6FWU344HUL,4,27,32,N,N
1696995,R2CPOXEUJV13S4,5,13,20,N,N
1697008,R10W14UVYPWTP8,1,3,40,N,N
1697106,R1H9PC7B0VBXUQ,1,1,20,N,N
1697108,R2A43VC2HIJO58,5,0,39,N,N
1697109,R2V1EO7NPQFQGZ,5,0,47,N,N
1697112,R19SYUXG719AO3,4,1,24,N,N
1697113,RPSOM9X6OH5BN,1,3,34,N,N
1697128,R274A4F6WQYAJX,1,1,79,N,N
1697129,R3BS1US2JA2Z3R,5,0,29,N,N
1697146,R2V6KY8VLQ4RR3,5,19,20,N,N
1697148,R183DUVNHRH57T,3,1,26,N,N
1697186,R8YG49IPJ6CYL,2,1,26,N,N
1697194,R2MFJP1B3DAZCO,4,21,21,N,N
1697220,R2G7SNBBFWNSJB,1,21,25,N,N
1697239,R31GHQS4DVNC82,5,26,28,N,N
1697290,R3UXGDKY85DVB0,1,1,27,N,N
1697327,R1G7S36KHGMG5D,1,9,24,N,N
1697333,RRBWSZE56U6EM,5,7,22,N,N
1697339,RRRNNABPRVCC2,1,4,64,N,N
1697360,R20UFNAS81PGAD,3,2,43,N,N
1697387,R2C4OL1NM1OK94,3,38,40,N,N
1697404,R3J35VFNMMDJO1,5,29,32,N,N
1697416,R1K0SIJ41B4E1H,1,1,224,N,N
1697418,R3B5MNVZOD1O3E,2,26,30,N,N
1697420,R2YD3ZO7GYI8GD,5,44,58,N,N
1697451,R38V93B8427FAB,5,34,65,N,N
1697454,R2FPTX948QRRQJ,1,3,45,N,N
1697481,ROD75Y15EU037,2,10,21,N,N
1697485,R1W6R9CW2YEW8R,5,25,26,N,N
1697492,R1A5EHU4UERS4J,1,8,20,N,N
1697512,R7QERV6ZWWO2D,2,18,25,N,N
1697513,R1CS1DIZTHLHLT,5,28,28,N,N
1697519,R22FO1QYN33KGM,4,7,37,N,N
1697551,R38XMOPCD0303,3,2,21,N,N
1697554,R3VZ5IS46SZK6C,5,5,24,N,N
1697603,R1W8W7LCPK59PM,1,8,34,N,N
1697606,R2L4XWU2RGF3MM,1,0,21,N,N
1697607,R3SUSPJKHWBC5A,5,13,69,N,N
1697608,R212YQOBIFBN92,2,2,21,N,N
1697610,R1ISXZF4R45RKB,1,0,51,N,N
1697630,RF4F26W7IWRMN,5,23,36,N,N
1697678,R3Q3UWS8AKC4SP,5,53,96,N,N
1697688,R3BEGP6PLF96RY,5,11,22,N,N
1697705,R3TE2CVCGKINKX,5,47,54,N,N
1697757,R21W8A1CW5NCFU,5,27,27,N,N
1697765,R35HJY0X1E7IAY,5,8,25,N,N
1697787,R39O2Y1EI0FXP4,3,26,28,N,N
1697788,R22IMG2U78FP28,5,40,41,N,N
1697815,RSVR9HKCL282D,5,26,27,N,N
1697881,R1Y1KC6A484EE9,5,4,23,N,N
1697904,R1NRNPMX4J6D33,2,1,24,N,N
1697913,R1TCZ1BLPD6AGA,5,42,49,N,N
1697959,R1625FZ1BPEZVZ,1,23,28,N,N
1697963,R1O05UGY3AEBP0,5,14,33,N,N
1697992,R2IO52FK39997O,4,8,20,N,N
1697994,R2OFQPKWELSQPT,5,19,20,N,N
1697996,R3AEMK9EDQGPU0,4,5,25,N,N
1698011,R18ISB1YOESE46,1,8,36,N,N
1698021,RKISFSG88H7UB,5,1,46,N,N
1698026,RO3SZGQS5BG82,1,21,24,N,N
1698028,R23KS0WBYFJLPV,5,7,20,N,N
1698056,R1SVJ0T78H2DWQ,1,15,20,N,N
1698062,RO7FHBTRBA1HD,1,5,33,N,N
1698078,R20TDXQ8Z7L1PL,5,23,24,N,N
1698136,R347ENHEB15S0V,5,16,21,N,N
1698140,RMGZRMPN6Q19Y,5,16,20,N,N
1698155,R11KBBQ527AGWM,5,2,34,N,N
1698206,R3PB1JA3G23UKI,5,240,264,N,N
1698249,R2T4KPFA1A6YVP,1,2,76,N,N
1698297,R11HJVRR0FDRH6,5,5,76,N,N
1698299,R1MLQVFDX4JBHR,5,41,67,N,N
1698300,R3JLB00D1DEGCP,1,0,24,N,N
1698306,R3UTEYSEO8ZS29,5,35,43,N,N
1698318,R1Q8B77MD7A85R,1,17,67,N,N
1698428,RD9MAIMBG72MF,1,9,36,N,N
1698433,RGDG1UQ128JBF,5,0,25,N,N
1698466,R13NHZPHY5M1RR,5,1,27,N,N
1698513,R2AANOT6ZQJLRU,5,18,20,N,N
1698521,R1FI7A166JIIC4,5,2,25,N,N
1698525,R309ONWE9RQ1D4,5,19,34,N,N
1698550,R6MJGI2A6RK4X,5,26,39,N,N
1698554,R1HE775A9SDVVI,5,31,31,N,N
1698574,R3AGFVDX5M5XID,1,1,24,N,N
1698576,R22DJFXVHSYNKJ,1,9,159,N,N
1698602,R3IF3CMMG25QTJ,5,2,27,N,N
1698609,R3GV0YIFZLR4LQ,2,31,70,N,N
1698618,R1OO4IFHQ6ELO9,3,10,33,N,N
1698641,R33155JQWV5HV0,5,63,66,N,N
